file,n,coef,se,ci_low,ci_high,ci_width,depth_std,depth_var
full_under1000_enriched.csv,808801,-0.0020282584462705294,0.0013092672645438474,-0.0045943751309137455,0.0005378582383726866,0.005132233369286432,1.7004150303281858,2.891411275366005
full_1000_1399_enriched.csv,3063662,-0.012407721817043197,0.0005649498040977117,-0.013515003086147672,-0.011300440547938722,0.0022145625382089494,2.025616281566116,4.103121320145739
full_1400_1799_enriched.csv,4630322,-0.010470472903129562,0.0004224729272188341,-0.011298504624921688,-0.009642441181337436,0.001656063443584252,2.202357958402661,4.8503805769395365
full_1800_1999_enriched.csv,1412684,-0.006786658511648598,0.0006840593615707919,-0.008127390223614812,-0.005445926799682383,0.0026814634239324293,2.4616979957191387,6.059957022127625
